2018-04-18 16:55:37	2018-04-18 17:26:00
2018-04-19 07:07:00	2018-04-19 07:37:00
2018-04-19 08:27:00	2018-04-19 08:56:00
2018-04-19 12:46:00	2018-04-19 13:23:00
2018-04-19 13:52:00	2018-04-19 14:23:00
2018-04-19 14:53:00	2018-04-19 15:29:00
2018-04-19 17:01:00	2018-04-19 17:30:00
2018-04-20 07:00:00	2018-04-20 07:40:00
2018-04-20 10:05:00	2018-04-20 10:42:00
2018-04-20 12:06:00	2018-04-20 13:00:00
2018-04-20 13:23:00	2018-04-20 13:53:00
2018-04-20 14:54:00	2018-04-20 15:29:00
2018-04-20 17:02:00	2018-04-20 17:47:00
2018-04-20 18:43:00	2018-04-20 18:43:00
2018-04-23 07:11:00	2018-04-23 08:01:00
2018-04-23 10:33:00	2018-04-23 11:02:00
2018-04-23 12:06:00	2018-04-23 12:51:00
2018-04-23 16:18:00	2018-04-23 18:04:00
2018-04-23 18:09:00	2018-04-23 18:09:00
2018-04-24 07:02:00	2018-04-24 08:07:00
2018-04-24 09:01:00	2018-04-24 09:30:00
2018-04-24 12:07:00	2018-04-24 13:05:00
2018-04-24 14:58:00	2018-04-24 15:27:00
2018-04-24 15:30:00	2018-04-24 16:02:00
2018-04-24 16:26:00	2018-04-24 17:51:00
2018-04-24 18:55:00	2018-04-24 18:55:00
2018-04-25 07:00:00	2018-04-25 07:32:00
2018-04-25 09:09:00	2018-04-25 09:38:00
2018-04-25 10:52:00	2018-04-25 12:48:00
2018-04-25 15:10:00	2018-04-25 15:47:00
2018-04-25 17:00:00	2018-04-25 17:49:00
2018-04-25 18:04:00	2018-04-25 18:34:00
2018-04-26 07:00:00	2018-04-26 08:11:00
2018-04-26 08:56:00	2018-04-26 09:25:00
2018-04-26 10:01:00	2018-04-26 10:31:00
2018-04-26 11:49:00	2018-04-26 14:06:00
2018-04-26 14:31:00	2018-04-26 15:03:00
2018-04-26 16:10:00	2018-04-26 17:05:00
2018-04-26 17:13:00	2018-04-26 18:16:00
2018-04-27 07:33:00	2018-04-27 08:09:00
2018-04-27 09:44:00	2018-04-27 10:16:00
2018-04-27 10:18:00	2018-04-27 10:50:00
2018-04-27 11:49:00	2018-04-27 12:48:00
2018-04-27 14:53:00	2018-04-27 15:25:00
2018-04-27 16:26:00	2018-04-27 17:47:00
2018-04-30 07:00:00	2018-04-30 08:12:00
2018-04-30 09:38:00	2018-04-30 10:09:00
2018-04-30 11:39:00	2018-04-30 12:44:00
2018-04-30 14:31:00	2018-04-30 15:02:00
2018-04-30 16:49:00	2018-04-30 17:45:00
2018-04-30 17:59:00	2018-04-30 18:28:00
2018-04-30 19:01:00	2018-04-30 19:01:00
2018-05-01 07:07:00	2018-05-01 08:04:00
2018-05-01 11:21:00	2018-05-01 12:08:00
2018-05-01 12:13:00	2018-05-01 12:56:00
2018-05-01 13:01:00	2018-05-01 13:30:00
2018-05-01 16:59:00	2018-05-01 18:00:00
2018-05-02 07:03:00	2018-05-02 07:04:00
2018-05-02 08:52:00	2018-05-02 09:21:00
