7:00	0	0	0
7:10	0	0	0
7:20	0.142857143	0	0
7:30	0.357142857	0	0
7:40	0.357142857	0	0
7:50	0.25	0	0
8:00	0	0.272727273	0
8:10	0	0	0
8:20	0	0	0
8:30	0	0	0
8:40	0	0	0
8:50	0	0	0
9:00	0.214285714	0	0
9:10	0.357142857	0	0
9:20	0.035714286	0	0.625
9:30	0.285714286	0	0.625
9:40	0.357142857	0	0.6875
9:50	0.357142857	0	0.625
10:00	0.357142857	0	0.625
10:10	0.357142857	0	0.25
10:20	0.392857143	0	0
10:30	0.357142857	0	0
10:40	0.357142857	0	1.0625
10:50	0.285714286	0	1.0625
11:00	0.357142857	0	0.625
11:10	0.357142857	0	0.1875
11:20	0.107142857	0	0.4375
11:30	0	0	0.625
11:40	0.214285714	0	0.625
11:50	0.357142857	0	0.4375
12:00	0.25	0	0
12:10	0.178571429	0	0
12:20	0.357142857	0.545454545	0
12:30	0.357142857	0.272727273	0
12:40	0.392857143	0	0
12:50	0.285714286	0	0.1875
13:00	1.071428571	0	0.875
13:10	0.785714286	0	1.25
13:20	0.714285714	0.181818182	1.3125
13:30	0.071428571	1.090909091	1.125
13:40	0	1.818181818	0.6875
13:50	0	1.636363636	0
14:00	0.142857143	0.909090909	0.25
14:10	0.571428571	0.454545455	0.625
14:20	0.821428571	0.545454545	0.625
14:30	0.964285714	0.909090909	1
14:40	0.5	0.909090909	0.875
14:50	0.25	0.363636364	0.625
15:00	0.178571429	0.909090909	0.25
15:10	0	0.909090909	0.125
15:20	0.321428571	0.909090909	0.625
15:30	0.428571429	0	0.625
15:40	0.678571429	0	0.625
15:50	0.464285714	0.090909091	0.125
16:00	0.714285714	0.454545455	0.3125
16:10	0.75	1.909090909	0.8125
16:20	0.392857143	2.727272727	0.875
16:30	0.178571429	2.909090909	1.125
16:40	0.321428571	2.727272727	1.1875
16:50	0.285714286	2.818181818	1.25
17:00	0	1.909090909	0.8125
17:10	0.071428571	1.272727273	0.625
17:20	0.464285714	0.909090909	0.625
17:30	0.357142857	0.272727273	0.625
17:40	0.642857143	0	0.625
17:50	0.357142857	0	0.1875
18:00	0.25	0	0.875
18:10	0.035714286	0	2.25
18:20	0.357142857	0	2.375
18:30	0.357142857	0	1.8125
18:40	0.035714286	0	2.375
18:50	0	0	1.75
19:00	0	0	1.25
19:10	0	0	1.625
19:20	0	0	1.4375
19:30	0	0	0.9375
19:40	0	0	0.625
19:50	0	0	0.625
20:00	0	0	1.0625
20:10	0	0	0.625
20:20	0	0	0.625
20:30	0	0	0.1875
20:40	0	0	0
20:50	0	0	0
