7:00	0.035714286	0	0.035714286	0.035714286
7:10	0.678571429	0.107142857	0.357142857	0.5
7:20	0.964285714	0.357142857	0.357142857	1.035714286
7:30	1.107142857	0.5	0.357142857	1.571428571
7:40	1.285714286	0.607142857	0.357142857	1.642857143
7:50	1.357142857	0.357142857	0.357142857	2.25
8:00	0.857142857	0.285714286	0.107142857	2.142857143
8:10	0.714285714	0	0	1.928571429
8:20	0.285714286	0.178571429	0	1.75
8:30	0.714285714	0.357142857	0	0.928571429
8:40	0.75	0.678571429	0.214285714	1.464285714
8:50	0.892857143	0.857142857	0.357142857	2.071428571
9:00	0.571428571	0.964285714	0.357142857	2.142857143
9:10	0.678571429	1.571428571	0.357142857	1.642857143
9:20	0.428571429	1.892857143	0.357142857	1.035714286
9:30	1.607142857	1.964285714	0.357142857	1.214285714
9:40	1.857142857	1.428571429	0.5	1.214285714
9:50	1.785714286	1.392857143	0.714285714	1.785714286
10:00	1.142857143	0.714285714	0.714285714	1.75
10:10	1.214285714	0.642857143	0.642857143	1.428571429
10:20	0.964285714	1.035714286	0.357142857	1.25
10:30	1.142857143	1.071428571	0.357142857	0.857142857
10:40	2.464285714	1.5	0.678571429	0.892857143
10:50	3	1.75	1.071428571	0.928571429
11:00	2.678571429	1.285714286	1.071428571	2.178571429
11:10	1.928571429	1.428571429	0.964285714	2.5
11:20	1.392857143	1.571428571	0.892857143	2.642857143
11:30	1.071428571	1.321428571	0.892857143	2.142857143
11:40	1.464285714	0.714285714	0.357142857	2.142857143
11:50	1.428571429	0.642857143	0.357142857	1.178571429
12:00	1.428571429	1.285714286	0.357142857	1.178571429
12:10	1.428571429	1.428571429	0.357142857	1.071428571
12:20	1.678571429	1.607142857	0.357142857	0.535714286
12:30	1.535714286	1.821428571	0.357142857	0.357142857
12:40	1.535714286	1.357142857	0.357142857	0.357142857
12:50	2.178571429	1.964285714	0.357142857	0.714285714
13:00	2.535714286	1.821428571	0.392857143	0.928571429
13:10	1.857142857	1	1.071428571	0.714285714
13:20	1.5	0.5	1.107142857	0.892857143
13:30	1.178571429	0.535714286	1.428571429	1.035714286
13:40	2	0.714285714	1.428571429	0.714285714
13:50	2.678571429	1.035714286	1.071428571	0.571428571
14:00	2.535714286	0.857142857	0.392857143	0.357142857
14:10	2.142857143	0.785714286	0.357142857	0.428571429
14:20	2.178571429	0.714285714	0.357142857	0.821428571
14:30	2.75	0.5	0.142857143	1.428571429
14:40	2.964285714	0.357142857	0.607142857	1.428571429
14:50	2.607142857	0.285714286	0.714285714	1.75
15:00	1.714285714	0	0.714285714	1.321428571
15:10	1.25	0	0.571428571	0.5
15:20	1.071428571	0.178571429	0.25	0.357142857
15:30	1.285714286	0.714285714	0.821428571	1.071428571
15:40	1.392857143	0.964285714	1.428571429	1.071428571
15:50	2	0.964285714	1.464285714	1.071428571
16:00	2.25	0.571428571	1.535714286	1.071428571
16:10	1.571428571	0.285714286	2.428571429	0.714285714
16:20	1.107142857	0.678571429	2.178571429	0.392857143
16:30	0.928571429	1.321428571	2.142857143	0.357142857
16:40	0.75	2.142857143	2	0.357142857
16:50	0.571428571	1.821428571	1.464285714	0.321428571
17:00	0.964285714	2.321428571	1.428571429	0
17:10	1.178571429	1.392857143	1.428571429	0
17:20	1.571428571	0.928571429	1.642857143	0
17:30	1.678571429	1.25	2	0.357142857
17:40	1.464285714	1.357142857	2.035714286	0.357142857
17:50	1.464285714	1.535714286	1.785714286	0.357142857
18:00	1.392857143	2.25	1.607142857	0.571428571
18:10	0.678571429	1.678571429	1.321428571	0.357142857
18:20	0.964285714	0.714285714	0.964285714	0.357142857
18:30	1.535714286	0.821428571	0.928571429	0.285714286
18:40	1.75	0.892857143	0.714285714	0
18:50	1.178571429	1.142857143	0.5	0
19:00	0.5	0.892857143	0.107142857	0
19:10	0	0.607142857	0	0
19:20	0.321428571	0.357142857	0	0
19:30	0.428571429	0.107142857	0	0.25
19:40	0	0	0	0.357142857
19:50	0	0.25	0	0.642857143
20:00	0	0	0	0.321428571
20:10	0	0	0	0
20:20	0	0	0	0
20:30	0	0	0	0
20:40	0	0	0	0
20:50	0	0	0	0
