2018-04-02 13:26:56	2018-04-02 13:57:00
2018-04-02 14:25:00	2018-04-02 14:55:00
2018-04-02 15:29:00	2018-04-02 15:59:00
2018-04-02 17:22:00	2018-04-02 18:07:00
2018-04-09 07:14:00	2018-04-09 07:54:00
2018-04-09 08:55:00	2018-04-09 09:34:00
2018-04-09 10:07:00	2018-04-09 10:53:00
2018-04-09 11:35:00	2018-04-09 12:07:00
2018-04-09 14:15:00	2018-04-09 14:44:00
2018-04-09 18:23:00	2018-04-09 18:52:00
2018-04-09 19:12:00	2018-04-09 19:30:00
2018-04-11 17:09:00	2018-04-11 17:57:00
2018-04-11 18:32:00	2018-04-11 18:59:00
2018-04-12 09:23:00	2018-04-12 09:52:00
2018-04-12 10:31:00	2018-04-12 11:37:00
2018-04-12 13:30:00	2018-04-12 14:07:00
2018-04-12 14:36:00	2018-04-12 15:05:00
2018-04-12 18:10:00	2018-04-12 18:40:00
2018-04-13 07:35:00	2018-04-13 08:12:00
2018-04-13 09:33:00	2018-04-13 10:54:00
2018-04-13 12:43:00	2018-04-13 13:29:00
2018-04-13 13:35:00	2018-04-13 14:46:00
2018-04-13 14:59:00	2018-04-13 15:28:00
2018-04-13 15:48:00	2018-04-13 16:32:00
2018-04-16 09:23:00	2018-04-16 10:15:00
2018-04-16 10:47:00	2018-04-16 11:19:00
2018-04-16 12:08:00	2018-04-16 12:53:00
2018-04-16 15:41:00	2018-04-16 16:11:00
2018-04-16 16:47:00	2018-04-16 17:17:00
2018-04-16 17:49:00	2018-04-16 17:49:00
2018-04-18 16:32:00	2018-04-18 17:01:00
2018-04-18 17:14:00	2018-04-18 18:01:00
2018-04-18 18:52:00	2018-04-18 18:52:00
2018-04-19 08:17:00	2018-04-19 08:46:00
2018-04-19 09:22:00	2018-04-19 10:11:00
2018-04-19 10:31:00	2018-04-19 12:04:00
2018-04-19 12:14:00	2018-04-19 13:27:00
2018-04-19 13:37:00	2018-04-19 14:11:00
2018-04-19 14:16:00	2018-04-19 16:42:00
2018-04-19 16:54:00	2018-04-19 17:24:00
2018-04-19 19:25:00	2018-04-19 19:26:00
2018-04-20 07:02:00	2018-04-20 07:47:00
2018-04-20 08:40:00	2018-04-20 09:09:00
2018-04-20 09:19:00	2018-04-20 09:50:00
2018-04-20 10:20:00	2018-04-20 12:58:00
2018-04-20 13:36:00	2018-04-20 14:27:00
2018-04-20 15:25:00	2018-04-20 15:54:00
2018-04-20 18:14:00	2018-04-20 18:43:00
2018-04-23 07:42:00	2018-04-23 08:11:00
2018-04-23 12:05:00	2018-04-23 12:35:00
2018-04-23 13:30:00	2018-04-23 14:00:00
2018-04-23 17:01:00	2018-04-23 17:31:00
2018-04-24 08:20:00	2018-04-24 08:49:00
2018-04-24 12:46:00	2018-04-24 13:15:00
2018-04-24 14:08:00	2018-04-24 14:55:00
2018-04-24 17:27:00	2018-04-24 17:57:00
2018-04-25 10:29:00	2018-04-25 10:58:00
2018-04-25 12:44:00	2018-04-25 13:17:00
2018-04-25 14:26:00	2018-04-25 14:56:00
2018-04-25 15:34:00	2018-04-25 16:04:00
2018-04-25 17:56:00	2018-04-25 18:26:00
2018-04-26 10:38:00	2018-04-26 11:09:00
2018-04-26 12:33:00	2018-04-26 13:02:00
2018-04-26 13:57:00	2018-04-26 14:29:00
2018-04-26 14:33:00	2018-04-26 15:32:00
2018-04-27 07:00:00	2018-04-27 07:30:00
2018-04-27 10:35:00	2018-04-27 11:05:00
2018-04-27 13:40:00	2018-04-27 14:10:00
2018-04-27 14:12:00	2018-04-27 14:43:00
2018-04-30 11:33:00	2018-04-30 12:23:00
2018-04-30 12:50:00	2018-04-30 13:45:00
2018-04-30 15:48:00	2018-04-30 16:26:00
2018-04-30 18:22:00	2018-04-30 18:52:00
2018-05-01 07:30:00	2018-05-01 07:42:25
