0:00	0	0	0	0
1:00	0	0	0	0
2:00	0	0	0	0
3:00	0	0	0	0
4:00	0	0	0	0
5:00	0	0	0	0
6:00	0	0	0	0
7:00	56	0	0	9
8:00	44	13	0	22
9:00	0	0	0	0
10:00	17	1	0	0
11:00	11	14	0	0
12:00	9	0	7	0
13:00	0	0	0	0
14:00	0	15	0	0
15:00	43	29	0	0
16:00	94	0	7	64
17:00	175	29	14	0
18:00	93	33	6	41
19:00	150	0	13	0
20:00	169	0	0	0
21:00	0	0	0	0
22:00	0	0	0	0
23:00	0	0	0	0
